,Case ID,Activity,Resource,Start Timestamp,Complete Timestamp,outcome
269,Application_7078377,O_Create Offer,User_27,2016-01-09 22:48:42.685,2016/01/09 22:48:42.685,
270,Application_7078377,O_Created,User_27,2016-01-09 22:48:43.911,2016/01/09 22:48:43.911,
271,Application_7078377,O_Sent (mail and online),User_27,2016-01-09 22:49:04.863,2016/01/09 22:49:04.863,
272,Application_7078377,W_Call after offers,User_27,2016-01-09 22:49:04.886,2016/01/09 22:49:04.886,
273,Application_7078377,A_Complete,User_27,2016-01-09 22:49:04.888,2016/01/09 22:49:04.888,
274,Application_662386389,W_Complete application,User_24,2016-01-09 22:51:49.760,2016/01/09 22:51:49.760,
275,Application_2040345264,A_Accepted,User_43,2016-01-09 23:21:27.751,2016/01/09 23:21:27.751,
276,Application_2040345264,O_Create Offer,User_43,2016-01-09 23:28:06.346,2016/01/09 23:28:06.346,
277,Application_2040345264,O_Created,User_43,2016-01-09 23:28:07.645,2016/01/09 23:28:07.645,
278,Application_2040345264,O_Sent (mail and online),User_43,2016-01-09 23:30:04.501,2016/01/09 23:30:04.501,
279,Application_2040345264,W_Call after offers,User_43,2016-01-09 23:30:04.525,2016/01/09 23:30:04.525,
280,Application_2040345264,A_Complete,User_43,2016-01-09 23:30:04.527,2016/01/09 23:30:04.527,
281,Application_822422484,O_Create Offer,User_24,2016-01-09 23:32:22.719,2016/01/09 23:32:22.719,
282,Application_822422484,O_Created,User_24,2016-01-09 23:32:23.957,2016/01/09 23:32:23.957,
283,Application_822422484,O_Sent (mail and online),User_24,2016-01-09 23:32:39.491,2016/01/09 23:32:39.491,
284,Application_822422484,W_Call after offers,User_24,2016-01-09 23:32:39.516,2016/01/09 23:32:39.516,
285,Application_822422484,A_Complete,User_24,2016-01-09 23:32:39.518,2016/01/09 23:32:39.518,
286,Application_1015357327,W_Complete application,User_4,2016-01-10 00:25:15.479,2016/01/10 00:25:15.479,
287,Application_529938699,A_Accepted,User_38,2016-01-10 00:48:58.881,2016/01/10 00:48:58.881,
288,Application_529938699,O_Create Offer,User_38,2016-01-10 00:52:26.385,2016/01/10 00:52:26.385,
289,Application_529938699,O_Created,User_38,2016-01-10 00:52:27.560,2016/01/10 00:52:27.560,
290,Application_529938699,O_Sent (mail and online),User_38,2016-01-10 00:53:27.199,2016/01/10 00:53:27.199,
291,Application_1261348817,A_Create Application,User_1,2016-01-10 18:37:03.266,2016/01/10 18:37:03.266,
292,Application_1261348817,A_Submitted,User_1,2016-01-10 18:37:03.318,2016/01/10 18:37:03.318,
293,Application_1261348817,A_Concept,User_1,2016-01-10 18:37:47.108,2016/01/10 18:37:47.108,
294,Application_1602626150,A_Create Application,User_1,2016-01-10 18:43:16.346,2016/01/10 18:43:16.346,
295,Application_1602626150,A_Submitted,User_1,2016-01-10 18:43:16.389,2016/01/10 18:43:16.389,
296,Application_1602626150,A_Concept,User_1,2016-01-10 18:44:50.106,2016/01/10 18:44:50.106,
297,Application_947906225,A_Create Application,User_1,2016-01-10 21:03:19.757,2016/01/10 21:03:19.757,
298,Application_947906225,A_Submitted,User_1,2016-01-10 21:03:19.866,2016/01/10 21:03:19.866,
299,Application_947906225,A_Concept,User_1,2016-01-10 21:04:34.535,2016/01/10 21:04:34.535,
300,Application_915426843,A_Create Application,User_1,2016-01-11 00:10:59.811,2016/01/11 00:10:59.811,
301,Application_915426843,A_Submitted,User_1,2016-01-11 00:10:59.847,2016/01/11 00:10:59.847,
302,Application_915426843,A_Concept,User_1,2016-01-11 00:11:34.710,2016/01/11 00:11:34.710,
303,Application_1591415690,A_Create Application,User_1,2016-01-11 03:24:36.962,2016/01/11 03:24:36.962,
304,Application_1591415690,A_Submitted,User_1,2016-01-11 03:24:36.997,2016/01/11 03:24:36.997,
305,Application_1591415690,A_Concept,User_1,2016-01-11 03:25:49.528,2016/01/11 03:25:49.528,
306,Application_233600750,A_Create Application,User_1,2016-01-11 03:33:43.750,2016/01/11 03:33:43.750,
307,Application_233600750,A_Submitted,User_1,2016-01-11 03:33:43.783,2016/01/11 03:33:43.783,
308,Application_2080474499,A_Create Application,User_1,2016-01-11 05:06:56.524,2016/01/11 05:06:56.524,
309,Application_2080474499,A_Submitted,User_1,2016-01-11 05:06:56.559,2016/01/11 05:06:56.559,
310,Application_2080474499,A_Concept,User_1,2016-01-11 05:08:16.199,2016/01/11 05:08:16.199,
311,Application_913859491,A_Create Application,User_1,2016-01-11 05:23:15.530,2016/01/11 05:23:15.530,
312,Application_913859491,A_Submitted,User_1,2016-01-11 05:23:15.563,2016/01/11 05:23:15.563,
313,Application_913859491,A_Concept,User_1,2016-01-11 05:24:30.929,2016/01/11 05:24:30.929,
314,Application_2027498551,A_Create Application,User_9,2016-01-11 17:07:55.121,2016/01/11 17:07:55.121,
315,Application_2027498551,W_Complete application,User_9,2016-01-11 17:07:55.138,2016/01/11 17:19:48.539,
316,Application_2027498551,A_Concept,User_9,2016-01-11 17:07:55.140,2016/01/11 17:07:55.140,
317,Application_2027498551,A_Accepted,User_9,2016-01-11 17:11:42.704,2016/01/11 17:11:42.704,
318,Application_2027498551,O_Create Offer,User_9,2016-01-11 17:18:11.134,2016/01/11 17:18:11.134,
319,Application_2027498551,O_Created,User_9,2016-01-11 17:18:12.417,2016/01/11 17:18:12.417,
320,Application_2027498551,O_Sent (mail and online),User_9,2016-01-11 17:19:48.520,2016/01/11 17:19:48.520,
321,Application_2027498551,W_Call after offers,User_9,2016-01-11 17:19:48.552,2016/01/11 17:19:48.552,
322,Application_2027498551,A_Complete,User_9,2016-01-11 17:19:48.555,2016/01/11 17:19:48.555,
323,Application_1386615618,A_Accepted,User_47,2016-01-11 17:53:41.064,2016/01/11 17:53:41.064,
324,Application_1386615618,O_Create Offer,User_47,2016-01-11 17:56:42.201,2016/01/11 17:56:42.201,
325,Application_1386615618,O_Created,User_47,2016-01-11 17:56:43.455,2016/01/11 17:56:43.455,
326,Application_1386615618,O_Sent (mail and online),User_47,2016-01-11 17:57:47.961,2016/01/11 17:57:47.961,
327,Application_1386615618,W_Call after offers,User_47,2016-01-11 17:57:47.985,2016/01/11 17:57:47.985,
328,Application_1386615618,A_Complete,User_47,2016-01-11 17:57:47.987,2016/01/11 17:57:47.987,
329,Application_1518753356,W_Complete application,User_71,2016-01-11 18:11:48.275,2016/01/11 18:11:48.275,
330,Application_282373685,A_Create Application,User_14,2016-01-11 18:13:28.409,2016/01/11 18:13:28.409,
331,Application_282373685,A_Concept,User_14,2016-01-11 18:13:28.414,2016/01/11 18:13:28.414,
332,Application_282373685,W_Complete application,User_14,2016-01-11 18:13:28.488,2016/01/11 18:13:28.488,
333,Application_1061354216,A_Create Application,User_27,2016-01-11 18:15:53.435,2016/01/11 18:15:53.435,
334,Application_1061354216,W_Complete application,User_27,2016-01-11 18:15:53.454,2016/01/11 18:21:33.302,
335,Application_1061354216,A_Concept,User_27,2016-01-11 18:15:53.457,2016/01/11 18:15:53.457,
336,Application_1061354216,A_Accepted,User_27,2016-01-11 18:19:56.340,2016/01/11 18:19:56.340,
337,Application_1061354216,O_Create Offer,User_27,2016-01-11 18:21:21.086,2016/01/11 18:21:21.086,
338,Application_1061354216,O_Created,User_27,2016-01-11 18:21:22.254,2016/01/11 18:21:22.254,
339,Application_1061354216,O_Sent (mail and online),User_27,2016-01-11 18:21:33.242,2016/01/11 18:21:33.242,
340,Application_1061354216,W_Call after offers,User_27,2016-01-11 18:21:33.367,2016/01/11 18:21:33.367,
341,Application_1061354216,A_Complete,User_27,2016-01-11 18:21:33.378,2016/01/11 18:21:33.378,
342,Application_1015478096,A_Create Application,User_28,2016-01-11 18:24:23.356,2016/01/11 18:24:23.356,
343,Application_1015478096,A_Concept,User_28,2016-01-11 18:24:23.360,2016/01/11 18:24:23.360,
344,Application_1015478096,W_Complete application,User_49,2016-01-11 18:24:23.382,2016/01/12 18:49:48.001,
345,Application_1015478096,A_Accepted,User_28,2016-01-11 18:25:46.685,2016/01/11 18:25:46.685,
346,Application_2143984717,A_Create Application,User_1,2016-01-11 18:35:52.360,2016/01/11 18:35:52.360,
347,Application_2143984717,A_Submitted,User_1,2016-01-11 18:35:52.401,2016/01/11 18:35:52.401,
348,Application_2143984717,A_Concept,User_1,2016-01-11 18:37:44.639,2016/01/11 18:37:44.639,
349,Application_1058763045,A_Create Application,User_14,2016-01-11 18:49:26.558,2016/01/11 18:49:26.558,
350,Application_1058763045,A_Concept,User_14,2016-01-11 18:49:26.561,2016/01/11 18:49:26.561,
351,Application_1058763045,W_Complete application,User_14,2016-01-11 18:49:26.579,2016/01/11 18:49:26.579,
352,Application_1279706099,A_Create Application,User_14,2016-01-11 19:25:37.578,2016/01/11 19:25:37.578,
353,Application_1279706099,A_Concept,User_14,2016-01-11 19:25:37.581,2016/01/11 19:25:37.581,
354,Application_1279706099,W_Complete application,User_14,2016-01-11 19:25:37.595,2016/01/11 19:25:37.595,
355,Application_322142576,A_Create Application,User_1,2016-01-11 19:37:40.393,2016/01/11 19:37:40.393,
356,Application_322142576,A_Submitted,User_1,2016-01-11 19:37:40.529,2016/01/11 19:37:40.529,
357,Application_322142576,A_Concept,User_1,2016-01-11 19:39:08.982,2016/01/11 19:39:08.982,
358,Application_646585496,A_Create Application,User_1,2016-01-11 19:55:00.297,2016/01/11 19:55:00.297,
359,Application_646585496,A_Submitted,User_1,2016-01-11 19:55:00.401,2016/01/11 19:55:00.401,
360,Application_646585496,W_Handle leads,User_2,2016-01-11 20:03:02.771,2016/01/11 22:08:50.866,
361,Application_913859491,W_Complete application,User_27,2016-01-11 20:48:24.778,2016/01/11 20:48:24.778,
362,Application_1518753356,A_Accepted,User_28,2016-01-11 20:56:29.357,2016/01/11 20:56:29.357,
363,Application_1518753356,O_Create Offer,User_28,2016-01-11 20:58:12.569,2016/01/11 20:58:12.569,
364,Application_1518753356,O_Created,User_28,2016-01-11 20:58:13.809,2016/01/11 20:58:13.809,
365,Application_1518753356,O_Sent (mail and online),User_28,2016-01-11 20:58:25.904,2016/01/11 20:58:25.904,
366,Application_1518753356,W_Call after offers,User_28,2016-01-11 20:58:25.941,2016/01/11 20:58:25.941,
367,Application_1518753356,A_Complete,User_28,2016-01-11 20:58:25.944,2016/01/11 20:58:25.944,
368,Application_679053666,A_Create Application,User_2,2016-01-11 21:38:11.517,2016/01/11 21:38:11.517,
369,Application_679053666,A_Concept,User_2,2016-01-11 21:38:11.519,2016/01/11 21:38:11.519,
370,Application_679053666,W_Complete application,User_2,2016-01-11 21:38:11.531,2016/01/11 21:47:55.405,
371,Application_1210637698,A_Cancelled,User_8,2016-01-11 21:38:45.597,2016/01/11 21:38:45.597,
372,Application_1210637698,O_Cancelled,User_8,2016-01-11 21:38:45.621,2016/01/11 21:38:45.621,False
373,Application_679053666,A_Accepted,User_2,2016-01-11 21:45:21.669,2016/01/11 21:45:21.669,
374,Application_679053666,O_Create Offer,User_2,2016-01-11 21:46:48.546,2016/01/11 21:46:48.546,
375,Application_679053666,O_Created,User_2,2016-01-11 21:46:49.721,2016/01/11 21:46:49.721,
376,Application_679053666,O_Sent (mail and online),User_2,2016-01-11 21:47:55.385,2016/01/11 21:47:55.385,
377,Application_679053666,W_Call after offers,User_2,2016-01-11 21:47:55.423,2016/01/11 21:47:55.423,
378,Application_679053666,A_Complete,User_2,2016-01-11 21:47:55.427,2016/01/11 21:47:55.427,
379,Application_1261348817,W_Complete application,User_15,2016-01-11 22:07:24.369,2016/01/11 22:07:24.369,
380,Application_1602626150,W_Complete application,User_15,2016-01-11 22:14:26.692,2016/01/11 22:24:30.264,
381,Application_1602626150,A_Accepted,User_15,2016-01-11 22:21:10.358,2016/01/11 22:21:10.358,
382,Application_1602626150,O_Create Offer,User_15,2016-01-11 22:24:03.085,2016/01/11 22:24:03.085,
383,Application_1602626150,O_Created,User_15,2016-01-11 22:24:04.510,2016/01/11 22:24:04.510,
384,Application_1602626150,O_Sent (mail and online),User_15,2016-01-11 22:24:30.236,2016/01/11 22:24:30.236,
385,Application_1602626150,W_Call after offers,User_15,2016-01-11 22:24:30.275,2016/01/11 22:24:30.275,
386,Application_1602626150,A_Complete,User_15,2016-01-11 22:24:30.278,2016/01/11 22:24:30.278,
387,Application_1015357327,A_Accepted,User_10,2016-01-11 22:48:26.549,2016/01/11 22:48:26.549,
388,Application_1015357327,O_Create Offer,User_10,2016-01-11 22:50:50.867,2016/01/11 22:50:50.867,
389,Application_1015357327,O_Created,User_10,2016-01-11 22:50:52.158,2016/01/11 22:50:52.158,
390,Application_1015357327,O_Sent (mail and online),User_10,2016-01-11 22:51:40.297,2016/01/11 22:51:40.297,
391,Application_1015357327,W_Call after offers,User_10,2016-01-11 22:51:40.329,2016/01/11 22:51:40.329,
392,Application_1015357327,A_Complete,User_10,2016-01-11 22:51:40.331,2016/01/11 22:51:40.331,
393,Application_2081746160,A_Create Application,User_10,2016-01-11 23:08:56.970,2016/01/11 23:08:56.970,
394,Application_2081746160,A_Concept,User_10,2016-01-11 23:08:56.972,2016/01/11 23:08:56.972,
395,Application_2081746160,W_Complete application,User_10,2016-01-11 23:08:56.979,2016/01/11 23:13:36.421,
396,Application_2081746160,A_Accepted,User_10,2016-01-11 23:12:14.346,2016/01/11 23:12:14.346,
397,Application_915426843,W_Complete application,User_71,2016-01-11 23:12:43.263,2016/01/11 23:40:56.122,
398,Application_2081746160,O_Create Offer,User_10,2016-01-11 23:13:07.552,2016/01/11 23:13:07.552,
399,Application_2081746160,O_Created,User_10,2016-01-11 23:13:08.677,2016/01/11 23:13:08.677,
400,Application_2081746160,O_Sent (mail and online),User_10,2016-01-11 23:13:36.402,2016/01/11 23:13:36.402,
401,Application_2081746160,W_Call after offers,User_10,2016-01-11 23:13:36.429,2016/01/11 23:13:36.429,
402,Application_2081746160,A_Complete,User_10,2016-01-11 23:13:36.431,2016/01/11 23:13:36.431,
403,Application_947906225,W_Complete application,User_15,2016-01-11 23:16:08.845,2016/01/11 23:41:04.597,
404,Application_915426843,A_Accepted,User_71,2016-01-11 23:22:19.043,2016/01/11 23:22:19.043,
405,Application_1591415690,A_Accepted,User_10,2016-01-11 23:27:53.565,2016/01/11 23:27:53.565,
406,Application_1591415690,O_Create Offer,User_10,2016-01-11 23:29:08.795,2016/01/11 23:29:08.795,
407,Application_1591415690,O_Created,User_10,2016-01-11 23:29:09.947,2016/01/11 23:29:09.947,
408,Application_947906225,A_Accepted,User_15,2016-01-11 23:30:39.929,2016/01/11 23:30:39.929,
409,Application_1591415690,O_Sent (mail and online),User_10,2016-01-11 23:31:10.431,2016/01/11 23:31:10.431,
410,Application_1591415690,W_Call after offers,User_10,2016-01-11 23:31:10.471,2016/01/11 23:31:10.471,
411,Application_1591415690,A_Complete,User_10,2016-01-11 23:31:10.475,2016/01/11 23:31:10.475,
412,Application_915426843,O_Create Offer,User_71,2016-01-11 23:37:28.245,2016/01/11 23:37:28.245,
413,Application_915426843,O_Created,User_71,2016-01-11 23:37:29.535,2016/01/11 23:37:29.535,
414,Application_947906225,O_Create Offer,User_15,2016-01-11 23:39:40.132,2016/01/11 23:39:40.132,
415,Application_947906225,O_Created,User_15,2016-01-11 23:39:41.468,2016/01/11 23:39:41.468,
416,Application_915426843,O_Sent (mail and online),User_71,2016-01-11 23:40:56.107,2016/01/11 23:40:56.107,
417,Application_915426843,W_Call after offers,User_71,2016-01-11 23:40:56.131,2016/01/11 23:40:56.131,
418,Application_915426843,A_Complete,User_71,2016-01-11 23:40:56.133,2016/01/11 23:40:56.133,
419,Application_947906225,O_Sent (mail and online),User_15,2016-01-11 23:41:04.540,2016/01/11 23:41:04.540,
420,Application_947906225,W_Call after offers,User_15,2016-01-11 23:41:04.607,2016/01/11 23:41:04.607,
421,Application_947906225,A_Complete,User_15,2016-01-11 23:41:04.612,2016/01/11 23:41:04.612,
422,Application_2125025540,A_Create Application,User_1,2016-01-12 02:08:46.251,2016/01/12 02:08:46.251,
423,Application_2125025540,A_Submitted,User_1,2016-01-12 02:08:46.286,2016/01/12 02:08:46.286,
424,Application_2125025540,A_Concept,User_1,2016-01-12 02:10:13.477,2016/01/12 02:10:13.477,
425,Application_913859491,A_Accepted,User_12,2016-01-12 02:55:17.278,2016/01/12 02:55:17.278,
426,Application_913859491,O_Create Offer,User_12,2016-01-12 02:55:17.278,2016/01/12 02:55:17.278,
427,Application_913859491,O_Created,User_12,2016-01-12 03:02:09.127,2016/01/12 03:02:09.127,
428,Application_913859491,O_Sent (mail and online),User_12,2016-01-12 03:03:00.595,2016/01/12 03:03:00.595,
429,Application_913859491,W_Call after offers,User_12,2016-01-12 03:03:00.667,2016/01/12 03:03:00.667,
430,Application_913859491,A_Complete,User_12,2016-01-12 03:03:00.669,2016/01/12 03:03:00.669,
431,Application_326095881,A_Create Application,User_1,2016-01-12 03:05:17.457,2016/01/12 03:05:17.457,
432,Application_326095881,A_Submitted,User_1,2016-01-12 03:05:17.531,2016/01/12 03:05:17.531,
433,Application_326095881,A_Concept,User_1,2016-01-12 03:06:19.853,2016/01/12 03:06:19.853,
434,Application_448701611,A_Create Application,User_1,2016-01-12 03:41:11.236,2016/01/12 03:41:11.236,
435,Application_448701611,A_Submitted,User_1,2016-01-12 03:41:11.270,2016/01/12 03:41:11.270,
436,Application_448701611,A_Concept,User_1,2016-01-12 03:42:46.762,2016/01/12 03:42:46.762,
437,Application_687077392,A_Create Application,User_20,2016-01-12 04:50:10.508,2016/01/12 04:50:10.508,
438,Application_687077392,A_Concept,User_20,2016-01-12 04:50:10.511,2016/01/12 04:50:10.511,
439,Application_687077392,W_Complete application,User_20,2016-01-12 04:50:10.519,2016/01/12 04:54:57.145,
440,Application_687077392,A_Accepted,User_20,2016-01-12 04:53:28.563,2016/01/12 04:53:28.563,
441,Application_687077392,O_Create Offer,User_20,2016-01-12 04:54:38.297,2016/01/12 04:54:38.297,
442,Application_687077392,O_Created,User_20,2016-01-12 04:54:39.518,2016/01/12 04:54:39.518,
443,Application_687077392,O_Sent (mail and online),User_20,2016-01-12 04:54:57.121,2016/01/12 04:54:57.121,
444,Application_687077392,W_Call after offers,User_20,2016-01-12 04:54:57.164,2016/01/12 04:54:57.164,
445,Application_687077392,A_Complete,User_20,2016-01-12 04:54:57.166,2016/01/12 04:54:57.166,
446,Application_295481661,A_Create Application,User_1,2016-01-12 05:58:46.201,2016/01/12 05:58:46.201,
447,Application_295481661,A_Submitted,User_1,2016-01-12 05:58:46.240,2016/01/12 05:58:46.240,
448,Application_1351535871,A_Create Application,User_1,2016-01-12 06:12:31.834,2016/01/12 06:12:31.834,
449,Application_1351535871,A_Submitted,User_1,2016-01-12 06:12:31.893,2016/01/12 06:12:31.893,
