caseid,activity,resource,ts,outcome
2883285,article 34  WABO applies,560872,2010-11-25 20:41:21,
2883285,assessment of content completed,560872,2010-11-25 20:41:24,
2883285,phase advice known,560872,2010-11-25 20:41:24,
2840553,extend procedure term,560872,2010-11-25 20:52:28,
2840553,terminate on request,560872,2010-11-25 20:52:34,
2840553,treat subcases completeness,560872,2010-11-25 20:52:41,
2840553,subcases completeness completed,560872,2010-11-25 20:52:45,
2840553,activities regular procedure,560872,2010-11-25 20:52:51,
2840553,regular procedure applies,560872,2010-11-25 20:53:18,
2840553,request complete,560872,2010-11-25 20:53:43,
2840553,phase application receptive,560872,2010-11-25 20:53:43,
2840553,WAW permit aspect,560872,2010-11-25 20:53:49,
2840553,treat subcases content,560872,2010-11-25 20:53:53,
2840553,completed subcases content,560872,2010-11-25 20:53:54,
2840553,article 34  WABO applies,560872,2010-11-25 20:53:58,
2840553,phase advice known,560872,2010-11-25 20:54:01,
2840553,assessment of content completed,560872,2010-11-25 20:54:01,
2840553,grounds for refusal,560872,2010-11-25 20:54:27,
2840553,ask stakeholders views,560872,2010-11-25 20:54:36,
2840553,suspension ground applicable,560872,2010-11-25 20:54:45,
2840553,by law,560872,2010-11-25 20:54:49,
2840553,creating environmental permit decision,560872,2010-11-25 20:54:49,
2840553,generating decision environmental permit,560872,2010-11-25 20:54:53,
2840553,register objection and appeal periods,560872,2010-11-25 20:55:11,
2840553,transcript decision environmental permit to stakeholders,560872,2010-11-25 21:02:58,
2840553,generate publication document decision environmental permit,560872,2010-11-25 21:03:34,
2840219,treat subcases completeness,560872,2010-11-25 23:24:07,
2840219,terminate on request,560872,2010-11-25 23:24:19,
2840219,extend procedure term,560872,2010-11-25 23:24:29,
2840219,subcases completeness completed,560872,2010-11-25 23:24:34,
2840219,activities regular procedure,560872,2010-11-25 23:24:43,
2840219,regular procedure applies,560872,2010-11-25 23:24:53,
2840219,request complete,560872,2010-11-26 00:11:34,
2840219,phase application receptive,560872,2010-11-26 00:11:34,
2840219,WAW permit aspect,560872,2010-11-26 00:11:39,
2840219,treat subcases content,560872,2010-11-26 00:11:42,
2840219,completed subcases content,560872,2010-11-26 00:11:44,
2840219,article 34  WABO applies,560872,2010-11-26 00:11:48,
2840219,assessment of content completed,560872,2010-11-26 00:11:50,
2840219,phase advice known,560872,2010-11-26 00:11:50,
2840219,grounds for refusal,560872,2010-11-26 00:11:53,
2840219,ask stakeholders views,560872,2010-11-26 00:11:59,
2840219,suspension ground applicable,560872,2010-11-26 00:12:06,
2840219,by law,560872,2010-11-26 00:12:11,
2840219,creating environmental permit decision,560872,2010-11-26 00:12:11,
2840219,generating decision environmental permit,560872,2010-11-26 00:12:16,
2840219,register objection and appeal periods,560872,2010-11-26 00:12:46,
2840219,transcript decision environmental permit to stakeholders,560872,2010-11-26 00:18:37,
2840219,generate publication document decision environmental permit,560872,2010-11-26 00:19:07,
2875758,send confirmation receipt,560925,2010-11-26 00:36:01,
2875758,forward to the competent authority,560925,2010-11-26 00:37:01,
2875758,regular procedure without MER,560925,2010-11-26 00:37:07,
2875758,send procedure confirmation,560925,2010-11-26 00:42:26,
2902671,register submission date request,560872,2010-11-26 08:00:00,
2847199,enter senddate decision environmental permit,560890,2010-11-26 08:00:00,
2771451,enter senddate procedure confirmation,6,2010-11-26 08:00:00,
2887943,register submission date request,560872,2010-11-26 08:00:00,
2876753,send confirmation receipt,560872,2010-11-26 19:17:18,
2876753,forward to the competent authority,560872,2010-11-26 19:17:52,False
2902319,register submission date request,560872,2010-11-29 08:00:00,
2887943,enter senddate acknowledgement,560872,2010-11-29 08:00:00,
2887729,enter senddate acknowledgement,560925,2010-11-29 08:00:00,
2794023,enter date decision procedure term extension,560890,2010-11-29 08:00:00,
2887943,phase application received,560872,2010-11-29 19:10:07,
2887943,reception through OLO,560872,2010-11-29 19:10:13,
2887943,send confirmation receipt,560872,2010-11-29 19:13:43,
2887943,forward to the competent authority,560872,2010-11-29 19:13:52,
2839858,subcases completeness completed,560872,2010-11-29 19:20:57,
2839858,extend procedure term,560872,2010-11-29 19:21:04,
2839858,activities regular procedure,560872,2010-11-29 19:21:16,
2839858,regular procedure applies,560872,2010-11-29 19:21:28,
2839858,request complete,560872,2010-11-29 19:38:13,
2839858,phase application receptive,560872,2010-11-29 19:38:13,
2839858,WAW permit aspect,560872,2010-11-29 19:38:22,
2839858,treat subcases content,560872,2010-11-29 19:38:33,
2839858,completed subcases content,560872,2010-11-29 19:38:35,
2839858,article 34  WABO applies,560872,2010-11-29 19:38:40,
2839858,assessment of content completed,560872,2010-11-29 19:38:46,
2839858,phase advice known,560872,2010-11-29 19:38:46,
2839858,grounds for refusal,560872,2010-11-29 19:38:50,
2839858,ask stakeholders views,560872,2010-11-29 19:39:01,
2839858,suspension ground applicable,560872,2010-11-29 19:39:07,
2839858,by law,560872,2010-11-29 19:39:10,
2839858,creating environmental permit decision,560872,2010-11-29 19:39:10,
2839858,generating decision environmental permit,560872,2010-11-29 19:39:18,
2839858,register objection and appeal periods,560872,2010-11-29 19:39:29,
2839858,transcript decision environmental permit to stakeholders,560872,2010-11-29 19:46:59,
2839858,generate publication document decision environmental permit,560872,2010-11-29 19:47:12,
2794023,extend procedure term,560890,2010-11-29 20:31:49,
2794023,creating decision procedure term extension,560890,2010-11-29 20:31:51,
2794023,register number of days extension period,560890,2010-11-29 20:33:14,
2794023,decision procedure term extension,560890,2010-11-29 20:33:20,
2794023,enter objectionterm,560890,2010-11-29 20:55:44,
2794023,copy decision to extend procedure to stakeholders,560890,2010-11-29 20:55:51,
2891205,enter senddate acknowledgement,560925,2010-11-30 08:00:00,
2899336,register submission date request,560872,2010-11-30 08:00:00,
2890437,enter senddate acknowledgement,560925,2010-11-30 08:00:00,
2840219,register date environmental permit decision,560872,2010-11-30 08:00:00,
2839858,enter senddate procedure confirmation,560872,2010-11-30 08:00:00,
2839858,register date environmental permit decision,560872,2010-11-30 08:00:00,
2840553,register date environmental permit decision,560872,2010-11-30 08:00:00,
2901823,register submission date request,560872,2010-11-30 08:00:00,
2891719,register submission date request,560925,2010-11-30 08:00:00,
2794023,enter senddate decision procedure term extension,560890,2010-11-30 08:00:00,
2890437,phase application received,560925,2010-11-30 20:22:50,
2890437,reception through OLO,560925,2010-11-30 20:23:20,
2890437,send confirmation receipt,560925,2010-11-30 20:41:26,
2891205,phase application received,560925,2010-11-30 21:09:03,
2891205,reception through OLO,560925,2010-11-30 21:09:07,
2891205,send confirmation receipt,560925,2010-11-30 21:14:37,
2771451,phase application received,6,2010-12-01 00:21:56,
2771451,reception through OLO,6,2010-12-01 00:22:02,
2771451,send confirmation receipt,6,2010-12-01 00:22:26,
2771451,forward to the competent authority,6,2010-12-01 00:22:44,
2771451,regular procedure without MER,6,2010-12-01 00:50:14,
2771451,send procedure confirmation,6,2010-12-01 00:50:30,
2771451,extend procedure term,6,2010-12-01 00:50:50,
2771451,registrer date of publishing received request,6,2010-12-01 00:50:56,
2771451,WAW permit aspect,6,2010-12-01 00:51:22,
2771451,applicant is stakeholder,6,2010-12-01 00:51:36,
2771451,terminate on request,6,2010-12-01 00:51:49,
2771451,treat subcases completeness,6,2010-12-01 00:52:23,
2771451,subcases completeness completed,6,2010-12-01 00:52:28,
2771451,activities regular procedure,6,2010-12-01 00:53:02,
2771451,regular procedure applies,6,2010-12-01 00:53:04,
2771451,request complete,6,2010-12-01 00:53:24,
2771451,term for supplying missing data,6,2010-12-01 00:54:00,
2771451,retrieve missing data,6,2010-12-01 00:54:10,
2771451,receive additional information,6,2010-12-01 00:55:36,
2891205,registrer date of publishing received request,560872,2010-12-01 08:00:00,
2866083,registrer date of publishing received request,560872,2010-12-01 08:00:00,
2890437,registrer date of publishing received request,560894,2010-12-01 08:00:00,
2871542,registrer date of publishing received request,560872,2010-12-01 08:00:00,
2868276,registrer date of publishing received request,560872,2010-12-01 08:00:00,
2868714,registrer date of publishing received request,560872,2010-12-01 08:00:00,
2875758,registrer date of publishing received request,560894,2010-12-01 08:00:00,
2847199,enter date publication decision environmental permit,560890,2010-12-01 08:00:00,False
2872584,registrer date of publishing received request,560872,2010-12-01 08:00:00,
2874224,registrer date of publishing received request,560912,2010-12-01 08:00:00,
2783345,phase application received,2670601,2010-12-01 18:27:11,
2783345,reception through OLO,2670601,2010-12-01 18:27:17,
2783345,forward to the competent authority,2670601,2010-12-01 18:27:23,
2783345,regular procedure without MER,2670601,2010-12-01 18:27:30,
2783345,send procedure confirmation,2670601,2010-12-01 18:27:32,
2783345,extend procedure term,2670601,2010-12-01 18:27:48,
2783345,registrer date of publishing received request,2670601,2010-12-01 18:27:52,
2783345,treat subcases completeness,2670601,2010-12-01 18:28:03,
2783345,subcases completeness completed,2670601,2010-12-01 18:28:06,
2783345,WAW permit aspect,2670601,2010-12-01 18:28:14,
2783345,activities regular procedure,2670601,2010-12-01 18:28:21,
2783345,regular procedure applies,2670601,2010-12-01 18:28:25,
2783345,request complete,2670601,2010-12-01 18:30:11,
2783345,term for supplying missing data,2670601,2010-12-01 18:30:35,
2783345,retrieve missing data,2670601,2010-12-01 18:30:39,
2783345,receive additional information,2670601,2010-12-01 18:33:03,
2783345,MER present in supplement,2670601,2010-12-01 18:36:08,
2783345,WAW permit aspect,2670601,2010-12-01 18:36:21,
2783345,treat subcases completeness,2670601,2010-12-01 18:36:39,
2783345,subcases completeness completed,2670601,2010-12-01 18:36:43,
2783345,activities regular procedure,2670601,2010-12-01 18:36:55,
2783345,regular procedure applies,2670601,2010-12-01 18:37:01,
2783345,request complete,2670601,2010-12-01 18:37:29,
2783345,phase application receptive,2670601,2010-12-01 18:37:29,
2783345,WAW permit aspect,2670601,2010-12-01 18:37:35,
2783345,treat subcases content,2670601,2010-12-01 18:37:45,
2783345,completed subcases content,2670601,2010-12-01 18:37:49,
2783345,article 34  WABO applies,2670601,2010-12-01 18:37:57,
2783345,assessment of content completed,2670601,2010-12-01 18:38:00,
2783345,phase advice known,2670601,2010-12-01 18:38:00,
2783345,grounds for refusal,2670601,2010-12-01 18:38:04,
2783345,terminate on request,2670601,2010-12-01 18:38:28,
2783345,applicant is stakeholder,2670601,2010-12-01 18:38:34,
2783345,ask stakeholders views,2670601,2010-12-01 18:38:59,
2783345,suspension ground applicable,2670601,2010-12-01 18:39:05,
2783345,by law,2670601,2010-12-01 18:39:10,
2783345,creating environmental permit decision,2670601,2010-12-01 18:39:10,
2771451,MER present in supplement,2670601,2010-12-01 18:52:59,
2771451,WAW permit aspect,2670601,2010-12-01 18:53:03,
2771451,treat subcases completeness,2670601,2010-12-01 18:53:11,
2771451,subcases completeness completed,2670601,2010-12-01 18:53:14,
2771451,activities regular procedure,2670601,2010-12-01 18:53:19,
2771451,regular procedure applies,2670601,2010-12-01 18:53:21,
2771451,phase application receptive,2670601,2010-12-01 18:54:00,
2771451,request complete,2670601,2010-12-01 18:54:00,
2771451,WAW permit aspect,2670601,2010-12-01 18:54:05,
2771451,treat subcases content,2670601,2010-12-01 18:54:08,
2771451,completed subcases content,2670601,2010-12-01 18:54:12,
2771451,article 34  WABO applies,2670601,2010-12-01 18:54:17,
2771451,assessment of content completed,2670601,2010-12-01 18:54:19,
2771451,phase advice known,2670601,2010-12-01 18:54:19,
2771451,grounds for refusal,2670601,2010-12-01 18:54:22,
2771451,ask stakeholders views,2670601,2010-12-01 18:54:39,
2771451,suspension ground applicable,2670601,2010-12-01 18:54:45,
2771451,by law,2670601,2010-12-01 18:54:47,
2771451,creating environmental permit decision,2670601,2010-12-01 18:54:47,
