Case ID,Activity,Resource,Complete Timestamp,(case) Accepted,(case) ApplicationID,(case) CreditScore,(case) FirstWithdrawalAmount,(case) MonthlyCost,(case) NumberOfTerms,(case) OfferedAmount,(case) Selected,Action,EventID,EventOrigin,OfferID,lifecycle:transition
Offer_829342969,O_Created,User_38,2016-01-04 18:01:50.603,True,Application_1846626914,1063,5000.0,119.02,48,5000.0,True,statechange,OfferState_1124083300,Offer,Offer_829342969,complete
Offer_829342969,O_Sent (mail and online),User_38,2016-01-04 18:02:07.149,True,Application_1846626914,1063,5000.0,119.02,48,5000.0,True,statechange,OfferState_942792982,Offer,Offer_829342969,complete
Offer_1658433857,O_Sent (mail and online),User_2,2016-01-04 18:02:17.272,True,Application_1886382319,0,11000.0,121.77,120,11000.0,False,statechange,OfferState_812420273,Offer,Offer_1658433857,complete
Offer_1383197782,O_Create Offer,User_7,2016-01-04 18:02:18.659,True,Application_675073178,953,14871.0,468.32,60,25000.0,True,Created,Offer_1383197782,Offer,,complete
Offer_1383197782,O_Created,User_7,2016-01-04 18:02:19.903,True,Application_675073178,953,14871.0,468.32,60,25000.0,True,statechange,OfferState_496559730,Offer,Offer_1383197782,complete
Offer_1562802810,O_Create Offer,User_28,2016-01-04 18:04:44.090,True,Application_2015287405,0,13164.0,282.96,60,15000.0,False,Created,Offer_1562802810,Offer,,complete
Offer_1562802810,O_Created,User_28,2016-01-04 18:04:45.315,True,Application_2015287405,0,13164.0,282.96,60,15000.0,False,statechange,OfferState_1381012784,Offer,Offer_1562802810,complete
Offer_1562802810,O_Sent (mail and online),User_28,2016-01-04 18:05:30.428,True,Application_2015287405,0,13164.0,282.96,60,15000.0,False,statechange,OfferState_2097138331,Offer,Offer_1562802810,complete
Offer_1959589862,O_Create Offer,User_3,2016-01-04 18:06:59.909,False,Application_1999238509,0,4000.0,100.0,134,10000.0,True,Created,Offer_1959589862,Offer,,complete
Offer_1383197782,O_Sent (mail and online),User_7,2016-01-04 18:07:00.627,True,Application_675073178,953,14871.0,468.32,60,25000.0,True,statechange,OfferState_1196102856,Offer,Offer_1383197782,complete
Offer_1959589862,O_Created,User_3,2016-01-04 18:07:01.261,False,Application_1999238509,0,4000.0,100.0,134,10000.0,True,statechange,OfferState_1828116472,Offer,Offer_1959589862,complete
Offer_1959589862,O_Sent (mail and online),User_3,2016-01-04 18:07:20.704,False,Application_1999238509,0,4000.0,100.0,134,10000.0,True,statechange,OfferState_1646856592,Offer,Offer_1959589862,complete
Offer_1711038072,O_Create Offer,User_20,2016-01-04 18:10:15.387,True,Application_854524772,837,5163.0,250.14,120,23600.0,True,Created,Offer_1711038072,Offer,,complete
Offer_1711038072,O_Created,User_20,2016-01-04 18:10:16.626,True,Application_854524772,837,5163.0,250.14,120,23600.0,True,statechange,OfferState_1708998608,Offer,Offer_1711038072,complete
Offer_1711038072,O_Sent (mail and online),User_20,2016-01-04 18:10:34.242,True,Application_854524772,837,5163.0,250.14,120,23600.0,True,statechange,OfferState_2024874083,Offer,Offer_1711038072,complete
Offer_1647711220,O_Create Offer,User_16,2016-01-04 18:17:58.657,False,Application_842511489,859,0.0,200.0,89,15000.0,True,Created,Offer_1647711220,Offer,,complete
Offer_1647711220,O_Created,User_16,2016-01-04 18:17:59.908,False,Application_842511489,859,0.0,200.0,89,15000.0,True,statechange,OfferState_1017470938,Offer,Offer_1647711220,complete
Offer_1647711220,O_Sent (mail and online),User_16,2016-01-04 18:18:35.535,False,Application_842511489,859,0.0,200.0,89,15000.0,True,statechange,OfferState_347269019,Offer,Offer_1647711220,complete
Offer_1264698473,O_Create Offer,User_75,2016-01-04 18:24:12.128,True,Application_927205634,0,0.0,250.0,126,25000.0,True,Created,Offer_1264698473,Offer,,complete
Offer_1264698473,O_Created,User_75,2016-01-04 18:24:13.433,True,Application_927205634,0,0.0,250.0,126,25000.0,True,statechange,OfferState_1497859663,Offer,Offer_1264698473,complete
Offer_1264698473,O_Sent (mail and online),User_75,2016-01-04 18:24:41.360,True,Application_927205634,0,0.0,250.0,126,25000.0,True,statechange,OfferState_61176651,Offer,Offer_1264698473,complete
Offer_1264698473,O_Returned,User_75,2016-01-04 18:25:14.926,True,Application_927205634,0,0.0,250.0,126,25000.0,True,statechange,OfferState_1135384965,Offer,Offer_1264698473,complete
Offer_1525129982,O_Create Offer,User_28,2016-01-04 18:25:40.512,True,Application_2035768049,0,2500.0,150.0,127,15000.0,True,Created,Offer_1525129982,Offer,,complete
Offer_1525129982,O_Created,User_28,2016-01-04 18:25:41.799,True,Application_2035768049,0,2500.0,150.0,127,15000.0,True,statechange,OfferState_1316373996,Offer,Offer_1525129982,complete
Offer_1525129982,O_Sent (mail and online),User_28,2016-01-04 18:25:52.775,True,Application_2035768049,0,2500.0,150.0,127,15000.0,True,statechange,OfferState_739217640,Offer,Offer_1525129982,complete
Offer_1747811596,O_Create Offer,User_43,2016-01-04 18:26:32.945,True,Application_299986859,844,0.0,450.0,77,30000.0,True,Created,Offer_1747811596,Offer,,complete
Offer_1747811596,O_Created,User_43,2016-01-04 18:26:34.262,True,Application_299986859,844,0.0,450.0,77,30000.0,True,statechange,OfferState_813438923,Offer,Offer_1747811596,complete
Offer_1078348600,O_Create Offer,User_15,2016-01-04 18:27:15.772,True,Application_1397856354,0,0.0,200.0,57,10000.0,False,Created,Offer_1078348600,Offer,,complete
Offer_1078348600,O_Created,User_15,2016-01-04 18:27:17.030,True,Application_1397856354,0,0.0,200.0,57,10000.0,False,statechange,OfferState_376582090,Offer,Offer_1078348600,complete
Offer_1301660092,O_Create Offer,User_89,2016-01-04 18:27:32.591,False,Application_1699757505,0,0.0,250.0,26,6000.0,False,Created,Offer_1301660092,Offer,,complete
Offer_1301660092,O_Created,User_89,2016-01-04 18:27:33.995,False,Application_1699757505,0,0.0,250.0,26,6000.0,False,statechange,OfferState_422986209,Offer,Offer_1301660092,complete
Offer_1078348600,O_Sent (mail and online),User_15,2016-01-04 18:27:38.360,True,Application_1397856354,0,0.0,200.0,57,10000.0,False,statechange,OfferState_2131272718,Offer,Offer_1078348600,complete
Offer_1301660092,O_Sent (online only),User_89,2016-01-04 18:27:56.205,False,Application_1699757505,0,0.0,250.0,26,6000.0,False,statechange,OfferState_1773249096,Offer,Offer_1301660092,complete
Offer_1747811596,O_Sent (mail and online),User_43,2016-01-04 18:30:25.659,True,Application_299986859,844,0.0,450.0,77,30000.0,True,statechange,OfferState_631424337,Offer,Offer_1747811596,complete
Offer_818647679,O_Create Offer,User_89,2016-01-04 18:33:40.864,False,Application_1699757505,1030,6000.0,250.0,45,10000.0,True,Created,Offer_818647679,Offer,,complete
Offer_818647679,O_Created,User_89,2016-01-04 18:33:43.362,False,Application_1699757505,1030,6000.0,250.0,45,10000.0,True,statechange,OfferState_332284806,Offer,Offer_818647679,complete
Offer_818647679,O_Sent (mail and online),User_89,2016-01-04 18:33:59.363,False,Application_1699757505,1030,6000.0,250.0,45,10000.0,True,statechange,OfferState_379829557,Offer,Offer_818647679,complete
Offer_30985588,O_Create Offer,User_14,2016-01-04 18:34:57.319,True,Application_1374020543,0,0.0,400.0,103,34000.0,True,Created,Offer_30985588,Offer,,complete
Offer_30985588,O_Created,User_14,2016-01-04 18:34:58.969,True,Application_1374020543,0,0.0,400.0,103,34000.0,True,statechange,OfferState_21779298,Offer,Offer_30985588,complete
Offer_30985588,O_Sent (mail and online),User_14,2016-01-04 18:35:12.005,True,Application_1374020543,0,0.0,400.0,103,34000.0,True,statechange,OfferState_1389779802,Offer,Offer_30985588,complete
Offer_102669259,O_Create Offer,User_19,2016-01-04 18:37:24.634,True,Application_821425679,0,4500.0,200.0,89,15000.0,True,Created,Offer_102669259,Offer,,complete
Offer_102669259,O_Created,User_19,2016-01-04 18:37:26.166,True,Application_821425679,0,4500.0,200.0,89,15000.0,True,statechange,OfferState_737913013,Offer,Offer_102669259,complete
Offer_684486794,O_Create Offer,User_89,2016-01-04 18:38:03.507,False,Application_1699757505,0,0.0,250.0,26,6000.0,False,Created,Offer_684486794,Offer,,complete
Offer_684486794,O_Created,User_89,2016-01-04 18:38:05.262,False,Application_1699757505,0,0.0,250.0,26,6000.0,False,statechange,OfferState_2019481931,Offer,Offer_684486794,complete
Offer_684486794,O_Sent (mail and online),User_89,2016-01-04 18:38:24.028,False,Application_1699757505,0,0.0,250.0,26,6000.0,False,statechange,OfferState_1456168238,Offer,Offer_684486794,complete
Offer_102669259,O_Sent (mail and online),User_19,2016-01-04 18:38:26.322,True,Application_821425679,0,4500.0,200.0,89,15000.0,True,statechange,OfferState_1256997763,Offer,Offer_102669259,complete
Offer_750441445,O_Create Offer,User_16,2016-01-04 18:38:40.094,True,Application_1461440233,0,11000.0,248.87,50,11000.0,False,Created,Offer_750441445,Offer,,complete
Offer_750441445,O_Created,User_16,2016-01-04 18:38:41.945,True,Application_1461440233,0,11000.0,248.87,50,11000.0,False,statechange,OfferState_23745704,Offer,Offer_750441445,complete
Offer_1301660092,O_Cancelled,User_89,2016-01-04 18:38:43.055,False,Application_1699757505,0,0.0,250.0,26,6000.0,False,statechange,OfferState_1097959038,Offer,Offer_1301660092,complete
Offer_750441445,O_Sent (mail and online),User_16,2016-01-04 18:39:23.293,True,Application_1461440233,0,11000.0,248.87,50,11000.0,False,statechange,OfferState_1818574409,Offer,Offer_750441445,complete
Offer_17122797,O_Create Offer,User_16,2016-01-04 18:51:03.301,False,Application_1603124379,0,13000.0,150.45,113,13000.0,False,Created,Offer_17122797,Offer,,complete
Offer_17122797,O_Created,User_16,2016-01-04 18:51:04.375,False,Application_1603124379,0,13000.0,150.45,113,13000.0,False,statechange,OfferState_2058899875,Offer,Offer_17122797,complete
Offer_17122797,O_Sent (mail and online),User_16,2016-01-04 18:52:33.748,False,Application_1603124379,0,13000.0,150.45,113,13000.0,False,statechange,OfferState_1743028929,Offer,Offer_17122797,complete
Offer_240332268,O_Create Offer,User_19,2016-01-04 19:07:38.160,True,Application_2108937169,869,0.0,403.81,77,26800.0,True,Created,Offer_240332268,Offer,,complete
Offer_240332268,O_Created,User_19,2016-01-04 19:07:39.774,True,Application_2108937169,869,0.0,403.81,77,26800.0,True,statechange,OfferState_1387080725,Offer,Offer_240332268,complete
Offer_682031123,O_Create Offer,User_7,2016-01-04 19:08:49.265,True,Application_1395142997,812,20000.0,200.0,127,20000.0,True,Created,Offer_682031123,Offer,,complete
Offer_682031123,O_Created,User_7,2016-01-04 19:08:50.577,True,Application_1395142997,812,20000.0,200.0,127,20000.0,True,statechange,OfferState_312733204,Offer,Offer_682031123,complete
Offer_682031123,O_Sent (mail and online),User_7,2016-01-04 19:13:54.689,True,Application_1395142997,812,20000.0,200.0,127,20000.0,True,statechange,OfferState_1833303308,Offer,Offer_682031123,complete
Offer_240332268,O_Sent (mail and online),User_19,2016-01-04 19:15:24.159,True,Application_2108937169,869,0.0,403.81,77,26800.0,True,statechange,OfferState_556000507,Offer,Offer_240332268,complete
Offer_1088813920,O_Create Offer,User_15,2016-01-04 19:23:29.925,True,Application_340403559,0,17000.0,255.61,78,17000.0,False,Created,Offer_1088813920,Offer,,complete
Offer_1088813920,O_Created,User_15,2016-01-04 19:23:31.199,True,Application_340403559,0,17000.0,255.61,78,17000.0,False,statechange,OfferState_183175687,Offer,Offer_1088813920,complete
Offer_1088813920,O_Sent (mail and online),User_15,2016-01-04 19:25:15.401,True,Application_340403559,0,17000.0,255.61,78,17000.0,False,statechange,OfferState_493554612,Offer,Offer_1088813920,complete
Offer_782570089,O_Create Offer,User_16,2016-01-04 19:36:41.701,False,Application_446334558,0,0.0,150.0,58,7500.0,False,Created,Offer_782570089,Offer,,complete
Offer_782570089,O_Created,User_16,2016-01-04 19:36:43.478,False,Application_446334558,0,0.0,150.0,58,7500.0,False,statechange,OfferState_254623572,Offer,Offer_782570089,complete
Offer_782570089,O_Sent (mail and online),User_16,2016-01-04 19:37:38.370,False,Application_446334558,0,0.0,150.0,58,7500.0,False,statechange,OfferState_1824362808,Offer,Offer_782570089,complete
Offer_480986136,O_Create Offer,User_15,2016-01-04 19:54:33.864,True,Application_1823402778,0,0.0,200.0,89,15000.0,False,Created,Offer_480986136,Offer,,complete
Offer_480986136,O_Created,User_15,2016-01-04 19:54:35.143,True,Application_1823402778,0,0.0,200.0,89,15000.0,False,statechange,OfferState_536709670,Offer,Offer_480986136,complete
Offer_480986136,O_Sent (mail and online),User_15,2016-01-04 19:54:49.696,True,Application_1823402778,0,0.0,200.0,89,15000.0,False,statechange,OfferState_30031289,Offer,Offer_480986136,complete
Offer_864688635,O_Create Offer,User_89,2016-01-04 19:54:50.561,False,Application_1128910355,0,0.0,240.0,127,24000.0,False,Created,Offer_864688635,Offer,,complete
Offer_864688635,O_Created,User_89,2016-01-04 19:54:51.863,False,Application_1128910355,0,0.0,240.0,127,24000.0,False,statechange,OfferState_891056344,Offer,Offer_864688635,complete
Offer_864688635,O_Sent (mail and online),User_89,2016-01-04 19:58:03.305,False,Application_1128910355,0,0.0,240.0,127,24000.0,False,statechange,OfferState_1832458764,Offer,Offer_864688635,complete
Offer_1060307614,O_Create Offer,User_16,2016-01-04 20:13:27.921,True,Application_1448214642,0,0.0,125.0,77,8000.0,False,Created,Offer_1060307614,Offer,,complete
Offer_1060307614,O_Created,User_16,2016-01-04 20:13:29.712,True,Application_1448214642,0,0.0,125.0,77,8000.0,False,statechange,OfferState_1526172406,Offer,Offer_1060307614,complete
Offer_1060307614,O_Sent (mail and online),User_16,2016-01-04 20:14:20.605,True,Application_1448214642,0,0.0,125.0,77,8000.0,False,statechange,OfferState_1364870691,Offer,Offer_1060307614,complete
Offer_645753135,O_Create Offer,User_15,2016-01-04 20:15:38.857,False,Application_895241174,0,0.0,220.0,127,22000.0,False,Created,Offer_645753135,Offer,,complete
Offer_645753135,O_Created,User_15,2016-01-04 20:15:40.585,False,Application_895241174,0,0.0,220.0,127,22000.0,False,statechange,OfferState_1972636956,Offer,Offer_645753135,complete
Offer_645753135,O_Sent (mail and online),User_15,2016-01-04 20:15:54.657,False,Application_895241174,0,0.0,220.0,127,22000.0,False,statechange,OfferState_1741070589,Offer,Offer_645753135,complete
Offer_329727374,O_Create Offer,User_38,2016-01-04 20:17:45.143,True,Application_1767756144,0,0.0,300.0,56,15000.0,False,Created,Offer_329727374,Offer,,complete
Offer_329727374,O_Created,User_38,2016-01-04 20:17:46.592,True,Application_1767756144,0,0.0,300.0,56,15000.0,False,statechange,OfferState_1891189321,Offer,Offer_329727374,complete
Offer_1124029698,O_Create Offer,User_14,2016-01-04 20:19:32.987,True,Application_1474017032,0,0.0,300.0,56,15000.0,False,Created,Offer_1124029698,Offer,,complete
Offer_1124029698,O_Created,User_14,2016-01-04 20:19:34.427,True,Application_1474017032,0,0.0,300.0,56,15000.0,False,statechange,OfferState_1175108273,Offer,Offer_1124029698,complete
Offer_1124029698,O_Sent (mail and online),User_14,2016-01-04 20:19:48.218,True,Application_1474017032,0,0.0,300.0,56,15000.0,False,statechange,OfferState_2080907720,Offer,Offer_1124029698,complete
Offer_329727374,O_Sent (mail and online),User_38,2016-01-04 20:22:16.114,True,Application_1767756144,0,0.0,300.0,56,15000.0,False,statechange,OfferState_709353840,Offer,Offer_329727374,complete
Offer_942936446,O_Create Offer,User_89,2016-01-04 20:22:56.751,True,Application_1553362978,0,12000.0,298.1,45,12000.0,False,Created,Offer_942936446,Offer,,complete
Offer_942936446,O_Created,User_89,2016-01-04 20:22:58.048,True,Application_1553362978,0,12000.0,298.1,45,12000.0,False,statechange,OfferState_64854533,Offer,Offer_942936446,complete
Offer_942936446,O_Sent (mail and online),User_89,2016-01-04 20:23:28.409,True,Application_1553362978,0,12000.0,298.1,45,12000.0,False,statechange,OfferState_864109275,Offer,Offer_942936446,complete
Offer_1520154683,O_Create Offer,User_16,2016-01-04 20:25:45.275,True,Application_505474597,0,0.0,136.0,58,6800.0,False,Created,Offer_1520154683,Offer,,complete
Offer_1520154683,O_Created,User_16,2016-01-04 20:25:46.552,True,Application_505474597,0,0.0,136.0,58,6800.0,False,statechange,OfferState_1328335077,Offer,Offer_1520154683,complete
Offer_1520154683,O_Sent (mail and online),User_16,2016-01-04 20:26:06.476,True,Application_505474597,0,0.0,136.0,58,6800.0,False,statechange,OfferState_246002878,Offer,Offer_1520154683,complete
Offer_1944743744,O_Create Offer,User_28,2016-01-04 20:38:21.923,False,Application_1765204099,0,0.0,168.0,57,8300.0,False,Created,Offer_1944743744,Offer,,complete
Offer_1944743744,O_Created,User_28,2016-01-04 20:38:23.327,False,Application_1765204099,0,0.0,168.0,57,8300.0,False,statechange,OfferState_1785957805,Offer,Offer_1944743744,complete
Offer_1944743744,O_Sent (mail and online),User_28,2016-01-04 20:43:24.182,False,Application_1765204099,0,0.0,168.0,57,8300.0,False,statechange,OfferState_1027464860,Offer,Offer_1944743744,complete
Offer_2016468100,O_Create Offer,User_16,2016-01-04 20:43:41.530,True,Application_1538441067,0,0.0,200.0,61,10500.0,False,Created,Offer_2016468100,Offer,,complete
Offer_2016468100,O_Created,User_16,2016-01-04 20:43:42.750,True,Application_1538441067,0,0.0,200.0,61,10500.0,False,statechange,OfferState_1398787030,Offer,Offer_2016468100,complete
Offer_2016468100,O_Sent (mail and online),User_16,2016-01-04 20:44:34.053,True,Application_1538441067,0,0.0,200.0,61,10500.0,False,statechange,OfferState_395813161,Offer,Offer_2016468100,complete
Offer_1583358802,O_Create Offer,User_13,2016-01-04 20:46:25.467,True,Application_130460765,0,0.0,250.0,126,25000.0,False,Created,Offer_1583358802,Offer,,complete
Offer_1583358802,O_Created,User_13,2016-01-04 20:46:26.799,True,Application_130460765,0,0.0,250.0,126,25000.0,False,statechange,OfferState_174138413,Offer,Offer_1583358802,complete
