REQUEST_ID,ACTIVITY,START_DATE,END_DATE,CE_UO,ROLE,CLOSURE_TYPE,CLOSURE_REASON,WORKING_STATE,case_cost,outcome
20188009240,Service closure Request with network responsibility,2018-08-27 16:51:21,2018-08-27 16:52:51.000,,APPLICANT,Inheritance,,Completed,2.1,
20188009240,Authorization Requested,2018-08-27 16:52:51,2018-08-27 16:56:14.000,388,DIRECTOR,Inheritance,,Completed,4.91,
20188009240,Service closure Request with BO responsibility,2018-08-27 16:56:14,2018-09-03 13:09:39.000,BOF,BACK-OFFICE,Inheritance,,Completed,5.71,
20188009325,Request created,2018-08-28 08:53:28,2018-08-28 08:54:39.000,229,APPLICANT,Inheritance,,Completed,1.5,
20188009325,Service closure Request with network responsibility,2018-08-28 08:54:39,2018-09-20 11:03:49.000,,APPLICANT,Inheritance,,Completed,2.1,
20188009391,Request created,2018-08-28 09:59:41,2018-08-28 10:00:34.000,258,APPLICANT,Client Recess,1 - Client lost,Completed,1.5,
20188009391,Evaluating Request (NO registered letter),2018-08-28 10:00:34,2018-08-28 10:03:13.000,347,DIRECTOR,Client Recess,1 - Client lost,Completed,16.0,
20188009391,Service closure Request with network responsibility,2018-08-28 10:05:24,2018-08-28 10:09:04.000,347,APPLICANT,Client Recess,1 - Client lost,Completed,16.6,
20188009391,Service closure Request with BO responsibility,2018-08-28 10:09:04,2018-09-13 13:03:34.000,BOF,BACK-OFFICE,Client Recess,1 - Client lost,Completed,17.400000000000002,
20188009433,Request created,2018-08-28 10:45:15,2018-08-28 10:45:33.000,167,APPLICANT,Bank Recess,1 - Client lost,Completed,1.5,
20188009433,Service closure Request with network responsibility,2018-08-28 10:45:33,2018-08-28 10:48:52.000,,APPLICANT,Bank Recess,1 - Client lost,Completed,2.1,
20188009433,Authorization Requested,2018-08-28 10:48:52,2018-09-13 17:32:44.000,168,DIRECTOR,Bank Recess,1 - Client lost,Completed,4.91,
20186001759,Authorization Requested,2018-08-28 15:25:20,2018-09-03 09:24:49.000,284,DIRECTOR,Client Recess,2 - Keep bank account. Same dip,Completed,4.91,
20188009681,Request created,2018-08-28 15:45:31,2018-08-28 15:45:50.000,302,APPLICANT,Client Recess,1 - Client lost,Completed,1.5,
20188009681,Evaluating Request (NO registered letter),2018-08-28 15:45:50,2018-08-28 16:13:04.000,395,DIRECTOR,Client Recess,1 - Client lost,Completed,16.0,
20188009685,Request created,2018-08-28 15:51:07,2018-08-28 15:52:32.000,476,APPLICANT,Inheritance,,Completed,1.5,
20188009685,Service closure Request with network responsibility,2018-08-28 15:52:32,2018-08-28 16:00:39.000,,APPLICANT,Inheritance,,Completed,2.1,
20188009685,Authorization Requested,2018-08-28 16:00:39,2018-08-28 16:27:44.000,565,DIRECTOR,Inheritance,,Completed,4.91,
20188009685,Service closure Request with BO responsibility,2018-08-28 16:27:44,2018-09-14 15:23:03.000,BOF,BACK-OFFICE,Inheritance,,Completed,5.71,
20188009807,Request created,2018-08-29 09:15:38,2018-08-29 09:16:25.000,430,APPLICANT,Client Recess,1 - Client lost,Completed,1.5,
20188009807,Evaluating Request (NO registered letter),2018-08-29 09:16:25,2018-09-04 17:38:11.000,270,DIRECTOR,Client Recess,1 - Client lost,Completed,16.0,
20188009824,Request created,2018-08-29 09:25:38,2018-08-29 09:26:46.000,407,APPLICANT,Client Recess,2 - Keep bank account. Same dip,Completed,1.5,
20188009824,Service closure Request with network responsibility,2018-08-29 09:26:46,2018-08-29 09:43:30.000,,APPLICANT,Client Recess,2 - Keep bank account. Same dip,Completed,2.1,
20188009824,Authorization Requested,2018-08-29 09:43:30,2018-08-29 15:19:17.000,221,DIRECTOR,Client Recess,2 - Keep bank account. Same dip,Completed,4.91,
20188009772,Request created,2018-08-29 10:17:56,2018-10-19 17:19:04.000,87,APPLICANT,Client Recess,1 - Client lost,Completed,1.5,
20188009681,Service closure Request with network responsibility,2018-08-29 10:41:20,2018-08-29 10:44:09.000,395,APPLICANT,Client Recess,1 - Client lost,Completed,16.6,
20188009976,Request created,2018-08-29 11:04:46,2018-08-29 11:18:10.000,49,APPLICANT,Client Recess,1 - Client lost,Completed,1.5,
20188009995,Request created,2018-08-29 11:11:36,2018-08-29 11:16:54.000,122,APPLICANT,Client Recess,1 - Client lost,Completed,1.5,
20188009995,Evaluating Request (NO registered letter),2018-08-29 11:16:54,2018-09-04 10:03:14.000,525,DIRECTOR,Client Recess,1 - Client lost,Completed,16.0,
20188009976,Evaluating Request (NO registered letter),2018-08-29 11:19:35,2018-08-29 11:20:50.000,470,DIRECTOR,Client Recess,1 - Client lost,Completed,16.0,
20188009976,Service closure Request with network responsibility,2018-08-29 11:22:43,2018-08-29 11:31:39.000,470,APPLICANT,Client Recess,1 - Client lost,Completed,16.6,
20188009976,Service closure Request with BO responsibility,2018-08-29 11:31:39,2018-08-29 13:01:24.000,BOF,BACK-OFFICE,Client Recess,1 - Client lost,Completed,17.400000000000002,
20188009976,Pending Request for Reservation Closure,2018-08-29 13:01:24,2018-08-29 13:03:52.000,BOF,BACK-OFFICE,Client Recess,1 - Client lost,Completed,18.200000000000006,
20188009976,Pending Liquidation Request,2018-08-29 13:03:52,2018-10-12 03:13:30.000,BOF,BACK-OFFICE,Client Recess,1 - Client lost,Completed,19.000000000000004,
20188009824,Service closure Request with BO responsibility,2018-08-29 15:19:17,2018-08-30 12:59:20.000,BOF,BACK-OFFICE,Client Recess,2 - Keep bank account. Same dip,Completed,5.71,
20188006883,Request created,2018-08-30 08:30:58,2018-08-30 08:47:01.000,291,APPLICANT,Client Recess,1 - Client lost,Completed,1.5,
20188006883,Evaluating Request (NO registered letter),2018-08-30 08:47:01,2018-09-05 09:14:38.000,320,DIRECTOR,Client Recess,1 - Client lost,Completed,16.0,
20188009681,Service closure Request with BO responsibility,2018-08-30 12:30:11,2018-09-06 11:50:09.000,BOF,BACK-OFFICE,Client Recess,1 - Client lost,Completed,17.400000000000002,
20188009824,Pending Request for Reservation Closure,2018-08-30 12:59:20,2018-08-30 12:59:52.000,BOF,BACK-OFFICE,Client Recess,2 - Keep bank account. Same dip,Completed,6.51,
20188009824,Back-Office Adjustment Requested,2018-08-30 12:59:52,2018-09-03 15:40:45.000,BOF,BACK-OFFICE,Client Recess,2 - Keep bank account. Same dip,Completed,14.51,
20188010639,Request created,2018-08-30 15:36:29,2018-08-30 15:39:46.000,304,APPLICANT,Client Recess,1 - Client lost,Completed,1.5,
20188010639,Evaluating Request (WITH registered letter),2018-08-30 15:39:46,2018-08-30 15:53:44.000,158,DIRECTOR,Client Recess,1 - Client lost,Completed,11.31,
20188010928,Request created,2018-08-31 12:25:16,2018-08-31 12:26:30.000,461,APPLICANT,Client Recess,1 - Client lost,Completed,1.5,
20188010928,Evaluating Request (WITH registered letter),2018-08-31 12:26:30,2018-09-10 11:15:04.000,78,DIRECTOR,Client Recess,1 - Client lost,Completed,11.31,
20188010992,Request created,2018-08-31 14:36:27,2018-08-31 14:37:29.000,77,APPLICANT,Client Recess,1 - Client lost,Completed,1.5,
20188010992,Evaluating Request (NO registered letter),2018-08-31 14:37:29,2018-08-31 14:42:09.000,293,DIRECTOR,Client Recess,1 - Client lost,Completed,16.0,
20188010992,Service closure Request with network responsibility,2018-08-31 15:09:27,2018-08-31 15:15:55.000,293,APPLICANT,Client Recess,1 - Client lost,Completed,16.6,
20188010992,Service closure Request with BO responsibility,2018-08-31 15:15:55,2018-09-11 12:53:50.000,BOF,BACK-OFFICE,Client Recess,1 - Client lost,Completed,17.400000000000002,
20188011024,Request created,2018-08-31 15:25:25,2018-08-31 15:26:29.000,365,APPLICANT,Client Recess,1 - Client lost,Completed,1.5,
20186001759,Service closure Request with BO responsibility,2018-09-03 09:24:49,2018-09-11 10:51:16.000,BOF,BACK-OFFICE,Client Recess,2 - Keep bank account. Same dip,Completed,5.71,
20188005001,Service closure Request with network responsibility,2018-09-03 09:39:10,2018-09-03 09:44:13.000,268,APPLICANT,Client Recess,1 - Client lost,Completed,11.91,
20188005001,Service closure Request with BO responsibility,2018-09-03 09:44:13,2018-09-12 11:23:45.000,BOF,BACK-OFFICE,Client Recess,1 - Client lost,Completed,12.71,
20189000086,Request created,2018-09-03 09:47:32,2018-09-03 09:53:32.000,315,APPLICANT,Client Recess,1 - Client lost,Completed,1.5,
20189000086,Evaluating Request (WITH registered letter),2018-09-03 09:53:32,2018-09-05 10:31:40.000,69,DIRECTOR,Client Recess,1 - Client lost,Completed,11.31,
20188008894,Service closure Request with network responsibility,2018-09-03 10:27:52,2018-09-04 13:16:20.000,515,APPLICANT,Client Recess,1 - Client lost,Completed,16.6,
20188005901,Service closure Request with network responsibility,2018-09-03 12:37:57,2018-09-03 12:40:12.000,537,APPLICANT,Client Recess,1 - Client lost,Completed,16.6,
20188005901,Service closure Request with BO responsibility,2018-09-03 12:40:12,2018-09-11 16:30:28.000,BOF,BACK-OFFICE,Client Recess,1 - Client lost,Completed,17.400000000000002,
20189000339,Request created,2018-09-03 12:50:38,2018-09-03 12:51:13.000,153,APPLICANT,Porting,,Completed,1.5,
20189000339,Pending Request for Network Information,2018-09-03 12:51:13,2018-09-20 12:05:17.000,332,APPLICANT,Porting,,Completed,2.1,
20188004640,Authorization Requested,2018-09-03 13:02:06,2018-09-10 10:19:07.000,444,DIRECTOR,Client Recess,4 - Open new bank account. Same dip,Completed,4.91,
20188009240,Network Adjustment Requested,2018-09-03 13:09:39,2018-09-03 13:22:21.000,388,APPLICANT,Inheritance,,Completed,6.31,
20189000359,Request created,2018-09-03 13:13:53,2018-09-03 13:15:50.000,251,APPLICANT,Bank Recess,1 - Client lost,Completed,1.5,
20189000359,Service closure Request with network responsibility,2018-09-03 13:15:50,2018-09-03 13:18:15.000,,APPLICANT,Bank Recess,1 - Client lost,Completed,2.1,
20189000359,Authorization Requested,2018-09-03 13:18:15,2018-09-03 13:30:49.000,286,DIRECTOR,Bank Recess,1 - Client lost,Completed,4.91,
20188009240,Service closure Request with BO responsibility,2018-09-03 13:22:21,2018-09-20 11:26:48.000,BOF,BACK-OFFICE,Inheritance,,Completed,7.1099999999999985,
20189000359,Service closure Request with BO responsibility,2018-09-03 13:30:49,2018-09-06 16:54:44.000,BOF,BACK-OFFICE,Bank Recess,1 - Client lost,Completed,5.71,
20188008961,Evaluating Request (NO registered letter),2018-09-03 14:39:06,2018-09-05 09:08:31.000,229,DIRECTOR,Client Recess,1 - Client lost,Completed,16.0,
20188009824,Network Adjustment Requested,2018-09-03 15:40:45,2018-09-03 15:46:36.000,221,APPLICANT,Client Recess,2 - Keep bank account. Same dip,Completed,15.11,
20188009824,Service closure Request with BO responsibility,2018-09-03 15:46:36,2018-09-06 09:16:47.000,BOF,BACK-OFFICE,Client Recess,2 - Keep bank account. Same dip,Completed,15.91,
20188007059,Evaluating Request (NO registered letter),2018-09-03 16:07:41,2018-09-03 16:20:00.000,465,DIRECTOR,Client Recess,1 - Client lost,Completed,16.0,
20188006713,Service closure Request with BO responsibility,2018-09-04 10:03:45,2018-09-13 11:30:54.000,BOF,BACK-OFFICE,Client Recess,2 - Keep bank account. Same dip,Completed,5.71,
20189000789,Request created,2018-09-04 11:40:11,2018-09-04 11:43:46.000,566,APPLICANT,Client Recess,2 - Keep bank account. Same dip,Completed,1.5,
20189000789,Evaluating Request (WITH registered letter),2018-09-04 11:43:46,2018-09-04 11:46:43.000,536,DIRECTOR,Client Recess,2 - Keep bank account. Same dip,Completed,11.31,
20189000789,Service closure Request with BO responsibility,2018-09-04 11:46:43,2018-09-18 14:58:24.000,536,BACK-OFFICE,Client Recess,2 - Keep bank account. Same dip,Completed,12.11,
20189000918,Request created,2018-09-04 13:16:06,2018-09-04 13:16:28.000,139,APPLICANT,Client Recess,7 - Keep other relationships. Same dip,Completed,1.5,
20188008894,Service closure Request with BO responsibility,2018-09-04 13:16:20,2018-09-13 12:27:55.000,BOF,BACK-OFFICE,Client Recess,1 - Client lost,Completed,17.400000000000002,
20189000918,Evaluating Request (NO registered letter),2018-09-04 13:16:28,2018-09-04 13:20:55.000,537,DIRECTOR,Client Recess,7 - Keep other relationships. Same dip,Completed,16.0,
20189000918,Service closure Request with network responsibility,2018-09-04 15:13:27,2018-09-04 15:15:37.000,537,APPLICANT,Client Recess,7 - Keep other relationships. Same dip,Completed,16.6,
20189000918,Service closure Request with BO responsibility,2018-09-04 15:15:37,2018-09-06 09:22:30.000,BOF,BACK-OFFICE,Client Recess,7 - Keep other relationships. Same dip,Completed,17.400000000000002,
20188007059,Service closure Request with network responsibility,2018-09-04 16:25:28,2018-09-04 16:25:47.000,465,APPLICANT,Client Recess,1 - Client lost,Completed,16.6,
20188007059,Service closure Request with BO responsibility,2018-09-04 16:25:47,2018-09-13 10:40:14.000,BOF,BACK-OFFICE,Client Recess,1 - Client lost,Completed,17.400000000000002,
20188009995,Service closure Request with network responsibility,2018-09-04 16:59:14,2018-09-04 16:59:33.000,525,APPLICANT,Client Recess,1 - Client lost,Completed,16.6,
20188009995,Service closure Request with BO responsibility,2018-09-04 16:59:33,2018-09-11 14:53:48.000,BOF,BACK-OFFICE,Client Recess,1 - Client lost,Completed,17.400000000000002,
20189001055,Request created,2018-09-04 18:14:40,2018-09-04 18:14:54.000,383,APPLICANT,Bank Recess,1 - Client lost,Completed,1.5,
20189001055,Service closure Request with network responsibility,2018-09-04 18:14:54,2018-09-04 18:16:26.000,,APPLICANT,Bank Recess,1 - Client lost,Completed,2.1,
20189001055,Authorization Requested,2018-09-04 18:16:26,2018-09-05 09:35:44.000,129,DIRECTOR,Bank Recess,1 - Client lost,Completed,4.91,
20188006883,Service closure Request with network responsibility,2018-09-05 09:34:58,2018-09-05 09:35:32.000,320,APPLICANT,Client Recess,1 - Client lost,Completed,16.6,
20188006883,Service closure Request with BO responsibility,2018-09-05 09:35:32,2018-09-12 18:01:36.000,BOF,BACK-OFFICE,Client Recess,1 - Client lost,Completed,17.400000000000002,
20189001055,Network Adjustment Requested,2018-09-05 09:35:44,2018-09-07 18:54:03.000,129,APPLICANT,Bank Recess,1 - Client lost,Completed,5.51,
20187011637,Request created,2018-09-05 10:05:41,2018-09-05 10:17:16.000,400,APPLICANT,Client Recess,2 - Keep bank account. Same dip,Completed,1.5,
20187011637,Service closure Request with network responsibility,2018-09-05 10:17:16,2018-09-05 10:21:47.000,,APPLICANT,Client Recess,2 - Keep bank account. Same dip,Completed,2.1,
20187011637,Authorization Requested,2018-09-05 10:21:47,2018-09-05 15:55:16.000,424,DIRECTOR,Client Recess,2 - Keep bank account. Same dip,Completed,4.91,
20186005265,Service closure Request with network responsibility,2018-09-05 10:36:31,2018-09-05 10:37:58.000,404,APPLICANT,Client Recess,1 - Client lost,Completed,16.6,
20186005265,Service closure Request with BO responsibility,2018-09-05 10:37:58,2018-09-11 12:10:05.000,BOF,BACK-OFFICE,Client Recess,1 - Client lost,Completed,17.400000000000002,
20188008961,Service closure Request with network responsibility,2018-09-05 12:01:57,2018-09-05 12:03:31.000,229,APPLICANT,Client Recess,1 - Client lost,Completed,16.6,
20188008961,Service closure Request with BO responsibility,2018-09-05 12:03:31,2018-09-11 13:33:11.000,BOF,BACK-OFFICE,Client Recess,1 - Client lost,Completed,17.400000000000002,
20189001267,Request created,2018-09-05 12:03:48,2018-09-05 12:06:40.000,431,APPLICANT,Client Recess,2 - Keep bank account. Same dip,Completed,1.5,
20189001267,Service closure Request with network responsibility,2018-09-05 12:06:40,2018-09-05 12:09:29.000,,APPLICANT,Client Recess,2 - Keep bank account. Same dip,Completed,2.1,
20189001267,Authorization Requested,2018-09-05 12:09:29,2018-09-05 12:11:06.000,262,DIRECTOR,Client Recess,2 - Keep bank account. Same dip,Completed,4.91,
20189001267,Service closure Request with BO responsibility,2018-09-05 12:11:06,2018-09-12 10:35:24.000,BOF,BACK-OFFICE,Client Recess,2 - Keep bank account. Same dip,Completed,5.71,
20189001329,Request created,2018-09-05 13:22:38,2018-09-05 13:25:26.000,339,APPLICANT,Client Recess,1 - Client lost,Completed,1.5,
20189001329,Evaluating Request (WITH registered letter),2018-09-05 13:25:26,2018-09-07 14:48:05.000,25,DIRECTOR,Client Recess,1 - Client lost,Completed,11.31,
20189001399,Request created,2018-09-05 15:44:52,2018-09-05 15:48:15.000,248,APPLICANT,Client Recess,1 - Client lost,Completed,1.5,
20189001399,Evaluating Request (WITH registered letter),2018-09-05 15:48:15,2018-09-05 17:25:54.000,59,DIRECTOR,Client Recess,1 - Client lost,Completed,11.31,
20187011637,Service closure Request with BO responsibility,2018-09-05 15:55:16,2018-09-07 14:44:13.000,BOF,BACK-OFFICE,Client Recess,2 - Keep bank account. Same dip,Completed,5.71,
20189001433,Request created,2018-09-05 16:13:49,2018-09-05 16:14:07.000,312,APPLICANT,Client Recess,1 - Client lost,Completed,1.5,
20189001433,Evaluating Request (NO registered letter),2018-09-05 16:14:07,2018-09-05 16:15:08.000,395,DIRECTOR,Client Recess,1 - Client lost,Completed,16.0,
20189001433,Service closure Request with network responsibility,2018-09-05 16:15:52,2018-09-05 16:21:26.000,395,APPLICANT,Client Recess,1 - Client lost,Completed,16.6,
20189001433,Service closure Request with BO responsibility,2018-09-05 16:21:26,2018-09-11 13:49:35.000,BOF,BACK-OFFICE,Client Recess,1 - Client lost,Completed,17.400000000000002,
20189001453,Request created,2018-09-05 16:36:59,2018-09-05 16:37:59.000,308,APPLICANT,Client Recess,1 - Client lost,Completed,1.5,
20189001453,Evaluating Request (NO registered letter),2018-09-05 16:37:59,2018-09-17 08:51:20.000,89,DIRECTOR,Client Recess,1 - Client lost,Completed,16.0,
20189001465,Request created,2018-09-05 17:19:10,2018-09-05 17:20:19.000,283,APPLICANT,Bank Recess,1 - Client lost,Completed,1.5,
20189001465,Service closure Request with network responsibility,2018-09-05 17:20:19,2018-09-05 17:38:53.000,,APPLICANT,Bank Recess,1 - Client lost,Completed,2.1,
20189001465,Authorization Requested,2018-09-05 17:38:53,2018-09-05 18:04:21.000,149,DIRECTOR,Bank Recess,1 - Client lost,Completed,4.91,
