Case ID,Activity,Resource,Complete Timestamp,Outcome,Progress
2875758,phase application received,560925,2010-11-23 19:44:07,None,continue
2875758,reception through OLO,560925,2010-11-23 19:44:12,None,continue
2847199,request complete,560894,2010-11-23 20:07:47,None,continue
2847199,phase application receptive,560894,2010-11-23 20:08:02,None,continue
2847199,WAW permit aspect,560894,2010-11-23 20:08:21,None,continue
2847199,treat subcases content,560890,2010-11-23 21:38:47,None,continue
2847199,completed subcases content,560890,2010-11-23 21:39:24,None,continue
2847199,article 34  WABO applies,560890,2010-11-23 21:39:31,None,continue
2847199,assessment of content completed,560890,2010-11-23 21:39:36,None,continue
2847199,phase advice known,560890,2010-11-23 21:39:36,None,continue
2847199,grounds for refusal,560890,2010-11-23 21:39:40,None,continue
2847199,ask stakeholders views,560890,2010-11-23 21:39:48,None,continue
2847199,suspension ground applicable,560890,2010-11-23 21:44:25,None,continue
2847199,by law,560890,2010-11-23 21:44:57,None,continue
2847199,creating environmental permit decision,560890,2010-11-23 21:44:58,None,continue
2847199,generating decision environmental permit,560890,2010-11-23 22:43:20,None,continue
2847199,register objection and appeal periods,560890,2010-11-23 22:44:37,None,continue
2847199,transcript decision environmental permit to stakeholders,560890,2010-11-23 22:45:18,None,continue
2847199,generate publication document decision environmental permit,560890,2010-11-23 22:45:41,None,continue
2876753,phase application received,560925,2010-11-23 23:00:09,None,continue
2876753,reception through OLO,560925,2010-11-23 23:00:16,None,continue
2874224,enter senddate procedure confirmation,560912,2010-11-24 08:00:00,None,continue
2782209,enter date publication decision environmental permit,560890,2010-11-24 08:00:00,False,end
2783345,enter receipt of additional data,2670601,2010-11-24 08:00:00,None,continue
2857143,registrer date of publishing received request,560872,2010-11-24 08:00:00,None,continue
2771451,enter senddate procedure confirmation,6,2010-11-24 08:00:00,None,continue
2874224,enter senddate procedure confirmation,2670601,2010-11-24 08:00:00,None,continue
2874224,enter senddate procedure confirmation,2670601,2010-11-24 08:00:00,None,continue
2874224,send confirmation receipt,560912,2010-11-24 19:44:58,None,continue
2874224,forward to the competent authority,560912,2010-11-24 19:45:11,None,continue
2874224,regular procedure without MER,560912,2010-11-24 19:45:17,None,continue
2874224,send procedure confirmation,560912,2010-11-24 19:50:56,None,continue
2874224,registrer date of publishing received request,560912,2010-11-24 19:51:27,None,continue
2875758,enter senddate procedure confirmation,560925,2010-11-25 08:00:00,None,continue
2771451,registrer date of publishing received request,6,2010-11-25 08:00:00,None,continue
2875758,enter senddate procedure confirmation,560894,2010-11-25 08:00:00,None,continue
2883285,phase application received,560872,2010-11-25 20:38:49,None,continue
2883285,reception through OLO,560872,2010-11-25 20:38:55,None,continue
2883285,forward to the competent authority,560872,2010-11-25 20:38:59,None,continue
2883285,regular procedure without MER,560872,2010-11-25 20:39:13,None,continue
2883285,send procedure confirmation,560872,2010-11-25 20:39:15,None,continue
2883285,extend procedure term,560872,2010-11-25 20:39:33,None,continue
2883285,registrer date of publishing received request,560872,2010-11-25 20:39:41,None,continue
2883285,terminate on request,560872,2010-11-25 20:40:10,None,continue
2883285,applicant is stakeholder,560872,2010-11-25 20:40:14,None,continue
2883285,WAW permit aspect,560872,2010-11-25 20:40:21,None,continue
2883285,treat subcases completeness,560872,2010-11-25 20:40:24,None,continue
2883285,subcases completeness completed,560872,2010-11-25 20:40:26,None,continue
2883285,activities regular procedure,560872,2010-11-25 20:40:33,None,continue
2883285,regular procedure applies,560872,2010-11-25 20:40:37,None,continue
2883285,request complete,560872,2010-11-25 20:40:56,None,continue
2883285,phase application receptive,560872,2010-11-25 20:40:57,None,continue
2883285,WAW permit aspect,560872,2010-11-25 20:41:03,None,continue
2883285,treat subcases content,560872,2010-11-25 20:41:09,None,continue
2883285,completed subcases content,560872,2010-11-25 20:41:11,None,continue
2883285,article 34  WABO applies,560872,2010-11-25 20:41:21,None,continue
2883285,assessment of content completed,560872,2010-11-25 20:41:24,None,continue
2883285,phase advice known,560872,2010-11-25 20:41:24,None,continue
2840553,extend procedure term,560872,2010-11-25 20:52:28,None,continue
2840553,terminate on request,560872,2010-11-25 20:52:34,None,continue
2840553,treat subcases completeness,560872,2010-11-25 20:52:41,None,continue
2840553,subcases completeness completed,560872,2010-11-25 20:52:45,None,continue
2840553,activities regular procedure,560872,2010-11-25 20:52:51,None,continue
2840553,regular procedure applies,560872,2010-11-25 20:53:18,None,continue
2840553,request complete,560872,2010-11-25 20:53:43,None,continue
2840553,phase application receptive,560872,2010-11-25 20:53:43,None,continue
2840553,WAW permit aspect,560872,2010-11-25 20:53:49,None,continue
2840553,treat subcases content,560872,2010-11-25 20:53:53,None,continue
2840553,completed subcases content,560872,2010-11-25 20:53:54,None,continue
2840553,article 34  WABO applies,560872,2010-11-25 20:53:58,None,continue
2840553,assessment of content completed,560872,2010-11-25 20:54:01,None,continue
2840553,phase advice known,560872,2010-11-25 20:54:01,None,continue
2840553,grounds for refusal,560872,2010-11-25 20:54:27,None,continue
2840553,ask stakeholders views,560872,2010-11-25 20:54:36,None,continue
2840553,suspension ground applicable,560872,2010-11-25 20:54:45,None,continue
2840553,by law,560872,2010-11-25 20:54:49,None,continue
2840553,creating environmental permit decision,560872,2010-11-25 20:54:49,None,continue
2840553,generating decision environmental permit,560872,2010-11-25 20:54:53,None,continue
2840553,register objection and appeal periods,560872,2010-11-25 20:55:11,None,continue
2840553,transcript decision environmental permit to stakeholders,560872,2010-11-25 21:02:58,None,continue
2840553,generate publication document decision environmental permit,560872,2010-11-25 21:03:34,None,continue
2840219,treat subcases completeness,560872,2010-11-25 23:24:07,None,continue
2840219,terminate on request,560872,2010-11-25 23:24:19,None,continue
2840219,extend procedure term,560872,2010-11-25 23:24:29,None,continue
2840219,subcases completeness completed,560872,2010-11-25 23:24:34,None,continue
2840219,activities regular procedure,560872,2010-11-25 23:24:43,None,continue
2840219,regular procedure applies,560872,2010-11-25 23:24:53,None,continue
2840219,request complete,560872,2010-11-26 00:11:34,None,continue
2840219,phase application receptive,560872,2010-11-26 00:11:34,None,continue
2840219,WAW permit aspect,560872,2010-11-26 00:11:39,None,continue
2840219,treat subcases content,560872,2010-11-26 00:11:42,None,continue
2840219,completed subcases content,560872,2010-11-26 00:11:44,None,continue
2840219,article 34  WABO applies,560872,2010-11-26 00:11:48,None,continue
2840219,assessment of content completed,560872,2010-11-26 00:11:50,None,continue
2840219,phase advice known,560872,2010-11-26 00:11:50,None,continue
2840219,grounds for refusal,560872,2010-11-26 00:11:53,None,continue
2840219,ask stakeholders views,560872,2010-11-26 00:11:59,None,continue
2840219,suspension ground applicable,560872,2010-11-26 00:12:06,None,continue
2840219,by law,560872,2010-11-26 00:12:11,None,continue
2840219,creating environmental permit decision,560872,2010-11-26 00:12:11,None,continue
2840219,generating decision environmental permit,560872,2010-11-26 00:12:16,None,continue
2840219,register objection and appeal periods,560872,2010-11-26 00:12:46,None,continue
2840219,transcript decision environmental permit to stakeholders,560872,2010-11-26 00:18:37,None,continue
2840219,generate publication document decision environmental permit,560872,2010-11-26 00:19:07,None,continue
2875758,send confirmation receipt,560925,2010-11-26 00:36:01,None,continue
2875758,forward to the competent authority,560925,2010-11-26 00:37:01,None,continue
2875758,regular procedure without MER,560925,2010-11-26 00:37:07,None,continue
2875758,send procedure confirmation,560925,2010-11-26 00:42:26,None,continue
2902671,register submission date request,560872,2010-11-26 08:00:00,None,continue
2847199,enter senddate decision environmental permit,560890,2010-11-26 08:00:00,None,continue
2771451,enter senddate procedure confirmation,6,2010-11-26 08:00:00,None,continue
2887943,register submission date request,560872,2010-11-26 08:00:00,None,continue
2876753,send confirmation receipt,560872,2010-11-26 19:17:18,None,continue
2876753,forward to the competent authority,560872,2010-11-26 19:17:52,False,end
2902319,register submission date request,560872,2010-11-29 08:00:00,None,continue
2887943,enter senddate acknowledgement,560872,2010-11-29 08:00:00,None,continue
2887729,enter senddate acknowledgement,560925,2010-11-29 08:00:00,None,continue
2794023,enter date decision procedure term extension,560890,2010-11-29 08:00:00,None,continue
2887943,phase application received,560872,2010-11-29 19:10:07,None,continue
2887943,reception through OLO,560872,2010-11-29 19:10:13,None,continue
2887943,send confirmation receipt,560872,2010-11-29 19:13:43,None,continue
2887943,forward to the competent authority,560872,2010-11-29 19:13:52,None,continue
2839858,subcases completeness completed,560872,2010-11-29 19:20:57,None,continue
2839858,extend procedure term,560872,2010-11-29 19:21:04,None,continue
2839858,activities regular procedure,560872,2010-11-29 19:21:16,None,continue
2839858,regular procedure applies,560872,2010-11-29 19:21:28,None,continue
2839858,request complete,560872,2010-11-29 19:38:13,None,continue
2839858,phase application receptive,560872,2010-11-29 19:38:13,None,continue
2839858,WAW permit aspect,560872,2010-11-29 19:38:22,None,continue
2839858,treat subcases content,560872,2010-11-29 19:38:33,None,continue
2839858,completed subcases content,560872,2010-11-29 19:38:35,None,continue
2839858,article 34  WABO applies,560872,2010-11-29 19:38:40,None,continue
2839858,assessment of content completed,560872,2010-11-29 19:38:46,None,continue
2839858,phase advice known,560872,2010-11-29 19:38:46,None,continue
2839858,grounds for refusal,560872,2010-11-29 19:38:50,None,continue
2839858,ask stakeholders views,560872,2010-11-29 19:39:01,None,continue
2839858,suspension ground applicable,560872,2010-11-29 19:39:07,None,continue
2839858,by law,560872,2010-11-29 19:39:10,None,continue
2839858,creating environmental permit decision,560872,2010-11-29 19:39:10,None,continue
2839858,generating decision environmental permit,560872,2010-11-29 19:39:18,None,continue
2839858,register objection and appeal periods,560872,2010-11-29 19:39:29,None,continue
2839858,transcript decision environmental permit to stakeholders,560872,2010-11-29 19:46:59,None,continue
2839858,generate publication document decision environmental permit,560872,2010-11-29 19:47:12,None,continue
2794023,extend procedure term,560890,2010-11-29 20:31:49,None,continue
2794023,creating decision procedure term extension,560890,2010-11-29 20:31:51,None,continue
2794023,register number of days extension period,560890,2010-11-29 20:33:14,None,continue
2794023,decision procedure term extension,560890,2010-11-29 20:33:20,None,continue
2794023,enter objectionterm,560890,2010-11-29 20:55:44,None,continue
2794023,copy decision to extend procedure to stakeholders,560890,2010-11-29 20:55:51,None,continue
